0	9,25414834602599	-27,2380645146122
1	11,7602354266329	-0,735931200550348
2	20,0023319758454	-12,7437568258687
3	10,0117192250008	-13,1350364691790
4	8,06616468520956	-5,18077098518225
5	18,8742056528523	-20,5411867672033
6	3,88818370931856	-10,7858565061673
7	17,5793847090056	-8,51217359870333
8	9,51183872356703	-32,9133869960546
9	23,9958078490820	-21,2336219735499
10	4,06948926327242	-33,7227837314608
11	9,40684127177494	-23,8751419307471
12	18,7813680145393	-42,8612882900609
13	21,6021829902821	-27,9052275564289
14	15,5784778057392	-28,4439936405966
15	12,1887638365951	-32,1891756844313
16	6,91769547571990	-9,11779703308493
17	18,2798533895190	-6,70136111672654
18	6,71122221476620	-34,5027388180687
19	36,5023914644722	-32,3842718513238
20	15,8998245091627	-9,45063619583861
21	22,6842751299520	-18,9840647327500
22	23,1983787773154	-20,2546770167729
23	25,3973564084161	-28,5023849145006
24	15,3401202664240	-25,2677544672961
25	32,7315480613630	-1,11306907926926
26	21,5059373575773	-34,0207997400297
27	21,5217367828981	-21,9257992013356
28	22,1381759649153	-23,4261826085685
29	28,9158251698734	-25,0092394462091
30	29,5292776005059	-23,5826546228006
31	19,9751185823028	-16,6519928695770
32	11,4997676865446	-6,01012165038496
33	15,4304819847196	-16,3398338773855
34	9,97277502040156	-14,5305650891072
35	12,5785129902995	-33,0477403643456
36	25,2061740031946	-56,5444608257612
37	16,9530111438193	-10,3357678344882
38	31,7255142526905	-33,3983561067275
39	27,2936525602313	-27,2672033750667
40	19,5333495111944	-23,1445866874137
41	23,6551816631230	-32,1043256036246
42	29,7734514593290	-27,9581723248389
43	25,9664535043967	-22,6326355514533
44	20,7039497602654	-1,60585923252746
45	34,3412139911566	-9,29087054986509
46	26,6033661954354	-41,6751717206392
47	35,1715088195216	-32,9690636398478
48	32,2003598753590	-27,9842881500846
49	27,1460175356566	-40,6257204278264
50	25,0261672791694	-27,6552264524168
51	21,9625568925126	-22,2064396659875
52	33,8709767304270	-16,6980682993756
53	33,7719835328410	-13,7049406412904
54	27,6710546608419	-19,9885625574596
55	25,2362622239302	-2,86219367991859
56	28,6511112967220	-17,0938131817713
57	25,1174237480235	-40,6760445176372
58	26,9483271402770	-18,8245741125362
59	27,6161530780735	-23,7168417955850
60	29,6388756250676	-25,0697646021610
61	29,1667543879553	-51,4916549960443
62	33,8831950037783	-7,06886113385767
63	26,6496869603525	-3,01217375451706
64	34,6736539602766	-29,8976559608644
65	34,6628374034033	-32,2099210618224
66	32,8377887091064	-14,3140724092849
67	32,1140661214735	-9,59957040988142
68	26,8768210424021	-19,0427360107036
69	34,1841585877767	-12,5028611562194
70	32,0354726121934	-27,6679505216043
71	30,7029443172134	-23,9834162951599
72	34,4473483191269	-21,7643144095708
73	34,8519869744045	-23,0414590583419
74	39,5493640949781	-10,0361669892975
75	33,7865742039032	-12,9406754028611
76	28,4677805882156	-24,1665459571580
77	28,8618465400886	-14,7212819028491
78	30,1004916917558	-6,96020034455949
79	30,3288247706461	-19,5613013640094
